window,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,infiltration_label,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_sum,payload_max,fragmented_packets,window_start_sec
166,848,5654245.996462264,4.711084905660377,3.456367924528302,408048,398444,660777.2242703413,709957.130916044,59936368,0,899302.84776084,722560.2909694997,48,306,95,4,48,0,0,0,71.23087720537205,115.72306833201533,,204676.4795821126,0.48702830188679247,305816.3471368855,264690.0807250398,1769772.2940966366,227489.71815974577,0,1815.0,28.0,27.0,97.0,112.0,95.85344352617079,62.12501629280637,8940.161442933175,21098.26341128923,697.8986225895317,1266686.0,3984.0,0.0,9960
167,924,5740359.159090909,4.897186147186147,3.5551948051948052,448302,405870,618030.3228882999,786377.195172079,119426094,0,816311.495398077,586681.2819103006,54,356,116,6,54,0,0,0,67.79554011976752,114.49159283374631,,206047.11740159668,0.4675324675324675,214147.34390694738,143188.86219724725,2084300.0795874475,158054.5490968462,0,3626.0,69.0,69.0,236.0,250.0,97.72669608383895,65.4902828397683,5861.352155434122,16909.10751040727,659.911748483177,2392840.0,1460.0,0.0,10020
168,1069,6438051.3713751165,4.732460243217961,3.341440598690365,513679,458060,1344418.7286330136,560973.6553949476,95600000,0,1555744.0791777673,529632.4202735984,70,404,84,4,70,0,0,0,67.57453323082854,113.67179680693461,,158584.41614114266,0.470533208606174,190157.7164351456,156467.23940523324,2445233.204574312,243692.53490102466,0,1877.0,68.0,68.0,159.0,171.0,107.70644645711242,58.950004349380976,8460.671599317018,20216.92176525876,289.06872669152904,542582.0,1705.0,0.0,10080
169,1784,8100275.751121076,4.9125560538116595,3.952354260089686,883186,1542277,463466.09914268914,754980.9316286956,59900000,0,730611.7646055913,586544.2591441678,41,570,269,0,41,0,0,0,79.25263681770258,127.05384719054008,,,0.5442825112107623,141823.7609908043,132903.61541797398,2516569.669040005,138815.46339298127,0,1216.0,63.0,62.0,111.0,123.0,110.34868421052632,47.12957497976664,12806.894117647058,24436.11378139552,187.41940789473685,227902.0,21900.0,0.0,10140
170,722,18417985.403047092,5.56786703601108,5.2797783933518,394474,1052972,1229063.7889700488,1826542.6843368981,59936351,0,1842161.5845173323,1381995.1184685738,33,100,197,5,33,0,0,0,96.49920749383531,141.26541123675443,,,0.628808864265928,322507.9591529015,158991.73285301667,6595995.24550706,336003.50842154725,0,434.0,34.0,46.0,66.0,69.0,114.98617511520737,42.92987775750257,18036.6327014218,27351.14545726359,95.57142857142857,41478.0,1705.0,0.0,10200
171,732,16856040.86748634,5.58879781420765,4.815573770491803,344518,1171419,1824619.4153972352,1292273.1056927608,59000000,0,2286966.0197874326,979458.5257144965,29,145,160,4,29,0,0,0,91.46106862152527,123.82659408886599,,130366.90122175263,0.5027322404371585,388661.04873528285,272304.89547128597,5080301.580043773,133169.60090527605,0,232.0,14.0,14.0,25.0,36.0,122.25,33.50851155035608,6880.918181818181,16556.443945243696,552.3491379310345,128145.0,33580.0,0.0,10260
172,700,16144763.07,5.198571428571428,4.1,351791,564944,1297726.228826899,2113654.444846359,84926124,0,1837719.9009903288,1892627.334184024,91,235,143,6,91,0,0,0,74.94750027247386,110.23885125369387,,,0.4442857142857143,337745.87496603164,267354.65512147255,6282092.57898723,417922.4024663386,0,148.0,10.0,9.0,19.0,19.0,121.61486486486487,33.911353756331465,11841.944444444445,22048.332004455806,728.1013513513514,107759.0,35040.0,0.0,10320
173,1197,15409799.671679199,4.9223057644110275,4.2364243943191315,470746,1460763,1097573.0200517073,1585652.394010766,86400000,0,1607228.3607683992,1234099.2606564416,83,276,277,16,83,0,0,0,80.82280604743617,112.55961237531831,,,0.6015037593984962,225897.63629729598,168284.69701105985,5643617.376528399,299963.0598486804,0,184.0,12.0,10.0,23.0,22.0,128.22826086956522,41.675326731305674,23053.728260869564,28753.92511865176,112.92391304347827,20778.0,1281.0,0.0,10380
174,705,17578516.25957447,5.521985815602837,4.887943262411348,313725,1089982,1794134.785642211,1631295.0107029802,59936526,0,2402930.88405669,1210798.0155949309,51,171,175,6,51,0,0,0,83.83658516167093,122.17645368074312,,883492.1188285375,0.5347517730496454,242032.072437624,144348.61314671038,5539961.242651179,560392.8539784277,0,153.0,10.0,10.0,18.0,18.0,120.49673202614379,32.447553671272146,15230.369127516778,24864.250631190593,685.9542483660131,104951.0,35040.0,0.0,10440
175,593,12277267.347386172,10.42158516020236,6.571669477234401,3813067,439239,1298415.68011998,1331056.5701437946,100670330,0,1625051.3100058236,744014.7610094707,79,205,119,10,79,0,0,0,74.21311476168111,108.88115585131013,,715983.3885061588,0.41989881956155145,837094.8776914892,437996.0920595532,3705538.4094180223,227239.1013106641,0,372.0,19.0,19.0,45.0,45.0,158.3763440860215,70.17424043835183,9550.470588235294,20963.98511204058,434.27150537634407,161549.0,3984.0,0.0,10500
176,998,12017332.926853707,5.094188376753507,4.645290581162325,393529,1806293,1210085.7978216494,1375528.6557042098,59921606,0,1620327.489986329,885794.4264860859,122,314,238,14,122,0,0,0,87.43837604747074,125.10154931820672,,749359.8916884724,0.5511022044088176,115647.62391589177,76823.22278208181,4831731.786405962,111585.51090553979,0,1292.0,15.0,15.0,52.0,52.0,72.22445820433437,50.41738191347402,1918.1850328947369,8522.116221339302,963.8235294117648,1245260.0,1460.0,0.0,10560
177,631,15480773.535657687,7.288431061806656,17.042789223454832,524889,11655160,1679866.7509366137,1324574.9581368098,58900000,0,2091550.3895489606,1052202.2813426417,39,149,219,4,39,0,0,0,101.37325666204406,139.33122080244962,,564636.0828686538,0.5562599049128367,712084.1206128908,280036.7526431804,4466132.320437581,363965.5595143121,0,,,,,,,,,,,,,,10620
178,587,13437057.747870527,5.017035775127768,4.374787052810903,253590,583191,1273660.719965045,1476808.5054106943,59939542,0,1812882.214959739,1365293.0094433865,20,114,162,0,20,0,0,0,86.72437043333102,129.54148260696388,,138696.64289424257,0.5672913117546848,249801.82359488777,204888.39815355244,4580949.428756108,406521.5245784696,0,,,,,,,,,,,,,,10680
179,1055,13057868.908056872,4.62654028436019,4.102369668246445,404493,1319694,1368023.6338858788,1129247.406686901,59356152,0,1828285.7958398778,920419.0810739006,72,244,237,4,72,0,0,0,87.80176971177279,125.33490637136293,,,0.637914691943128,181147.90114895932,110359.28782117239,4394708.074254939,230981.9802874507,0,,,,,,,,,,,,,,10740
180,900,14330254.09111111,5.547777777777778,4.807777777777778,355645,1517752,1288278.7049920298,1421993.2867800577,59801950,0,1762906.0350529475,1133306.3083108668,53,175,230,5,53,0,0,0,99.66068958131878,140.70063966429024,,296268.681702101,0.6144444444444445,500494.3632115269,116959.42475436765,5240303.682066425,343185.39314242813,0,,,,,,,,,,,,,,10800
181,1082,16386272.271719038,5.154343807763401,4.905730129390019,421886,1921424,1014765.6915182435,1744626.2749097364,81200000,0,1549461.4628138612,1309964.3440543993,58,202,273,3,58,0,0,0,95.93897933652624,136.453351858228,,,0.6284658040665434,74733.76762172548,41875.26425370085,5374666.025294929,199221.43912145862,0,,,,,,,,,,,,,,10860
182,651,12850975.583717357,4.682027649769585,3.02457757296467,215638,312197,2711334.5442220266,1126207.5748734283,59842818,0,3016103.9460559567,1040795.2467920885,96,292,117,10,96,0,0,0,57.35688928165207,86.12371607957327,,793221.5195046245,0.43010752688172044,683894.8825776232,385315.6121926142,4861297.365650574,618272.6515808236,0,,,,,,,,,,,,,,10920
183,790,12388863.764556961,4.512658227848101,4.041772151898734,276233,1016403,1033736.4744490416,1287295.7017430554,60000000,0,1509102.6903075278,1007927.3943972061,37,148,180,2,37,0,0,0,78.60343158987709,108.07086837814772,,,0.6303797468354431,206410.8253069302,153118.22112255183,3400831.239705907,219103.93028028606,0,,,,,,,,,,,,,,10980
184,1828,14885234.81345733,4.965536105032823,4.802516411378556,570948,4434309,836044.9506989912,1488340.9676037298,59842795,0,1317176.0146835397,1003765.4156359723,144,398,391,9,144,0,0,0,87.85056077624371,117.70931149024678,,,0.6734135667396062,241300.2900844303,189919.49559578282,5256597.993028719,364740.43544896046,0,,,,,,,,,,,,,,11040
185,487,13527950.377823409,4.891170431211499,3.891170431211499,230134,383380,2613957.8872677432,1034613.9581093205,59900000,0,2927764.045175134,842505.2209345459,17,143,116,4,17,0,0,0,76.45605228585606,117.55783199737803,,438891.2762169043,0.486652977412731,300309.3611836889,174491.86813088492,4234617.358935945,434288.9828591286,0,,,,,,,,,,,,,,11100
186,918,13247052.393246187,4.766884531590414,3.7777777777777777,328220,716750,950585.5359385922,1561632.8055959991,59936392,0,1457693.1001774117,1165519.516645872,50,203,186,1,50,0,0,0,76.83567205502527,107.30309186343376,,,0.616557734204793,614835.6952255291,138351.03107987368,5096317.212309376,261459.44339248646,0,,,,,,,,,,,,,,11160
187,1531,14679361.455258,5.519921619856303,5.987589810581319,541754,5825169,772681.5017041666,1196393.2535988502,59789704,0,1214414.837855904,847090.5479926043,125,380,383,9,125,0,0,0,93.86681716981796,123.80696591662672,,,0.6303069888961463,119600.44202427377,79823.28058347563,4306269.907991522,85949.64959950093,0,,,,,,,,,,,,,,11220
188,994,16261910.175050301,6.664989939637827,6.8843058350100605,391085,4034996,1721591.8777025717,1477423.6145010595,59937203,0,2140783.4798536273,1256354.817200925,50,212,199,4,50,0,0,0,87.57090160208872,119.21521167014869,,116042.82055716366,0.6126760563380281,431319.11666308,198954.27005276643,5184130.939698703,244674.0211798193,0,,,,,,,,,,,,,,11280
189,1008,10702475.6875,4.504960317460317,4.1438492063492065,346861,1693284,689353.0171355335,894436.0193843915,58921433,0,1052784.1406443038,632848.3087297253,91,316,196,5,91,0,0,0,81.93746912022787,111.15629694094763,,,0.5833333333333334,212461.85520684763,214512.94984625632,2981042.790606331,192385.1903653734,0,,,,,,,,,,,,,,11340
190,1204,13046230.068106312,5.062292358803987,6.397840531561462,388528,5195337,1017793.9748537012,1162545.3838387,59936670,0,1394565.8593220944,804953.5214015909,112,332,217,9,112,0,0,0,85.26556534416662,104.0202353247941,,,0.6694352159468439,264349.62918016926,229244.59395985494,3648773.006356219,349333.04138401133,0,,,,,,,,,,,,,,11400
191,740,10878603.36081081,5.2472972972972975,4.052702702702702,321289,923318,1361472.9069493066,820163.9039947054,67836422,0,1607438.84598279,543329.8814857777,65,235,164,8,65,0,0,0,85.28756594597162,130.3705976181876,,,0.48243243243243245,355038.99178087106,236844.19624137584,2836070.375253097,230728.2863800109,0,,,,,,,,,,,,,,11460
192,734,10860589.551771117,5.6580381471389645,4.583106267029973,262483,724052,1077441.5855064937,1146788.8671288344,67200000,0,1378248.2854260434,906715.6329972406,80,263,169,7,80,0,0,0,75.54095897891499,113.90848068087533,,,0.4564032697547684,326409.92556501145,189463.65101162368,2942591.3692629947,307974.77423093613,0,,,,,,,,,,,,,,11520
193,1421,17542205.266713582,5.1182266009852215,4.763546798029557,504940,2490725,1144866.8752752158,1522430.1914414493,59000000,0,1699834.0420767388,1068930.3576811717,93,266,394,0,93,0,0,0,97.33949814116166,139.52467314954174,,,0.6579873328641802,220940.51253972706,128869.8278459358,5605563.488602258,165138.32111877578,0,,,,,,,,,,,,,,11580
194,758,16443772.726912929,6.241424802110818,5.687335092348285,293248,1235792,1323039.024272839,1523755.108129878,87748359,0,1808464.8177529383,1069927.431882491,42,176,196,6,42,0,0,0,92.06717759211992,137.91326705360146,,,0.6081794195250659,408506.32960821723,299127.10399346915,5358220.715596454,446192.0917034964,0,,,,,,,,,,,,,,11640
195,593,7422756.21079258,4.790893760539629,3.590219224283305,282035,410848,713838.3447588106,748638.3810362185,58824452,0,875683.5188034622,632092.6050846853,19,195,135,1,19,0,0,0,78.45273224648818,123.99384650241298,,,0.5935919055649241,326604.80709435657,317510.78190498427,1811155.0972096925,223882.6388181256,0,,,,,,,,,,,,,,11700
196,1022,15141816.345401173,4.909980430528376,4.069471624266145,368039,1106909,1818889.4529582963,1623988.590405306,59936407,0,2306551.976325878,1335453.7296503633,147,348,213,8,147,0,0,0,75.58260929795607,109.20028887735802,,,0.5557729941291585,146212.26965562024,108501.86704302886,5378893.760154574,393455.58776657534,0,,,,,,,,,,,,,,11760
197,477,11312381.459119497,4.8742138364779874,3.7127882599580713,203492,463490,975497.3120556399,880212.5234503163,58911593,0,1294347.3177325295,863711.7886637625,32,129,80,2,32,0,0,0,75.49476279174613,100.85973125570273,,,0.6016771488469602,643422.0070980084,405342.63765376864,2256703.28900716,482218.3233803681,0,,,,,,,,,,,,,,11820
198,900,15706780.865555555,4.7188888888888885,4.528888888888889,311608,1375417,1076137.317075843,1706453.9875885695,59937885,0,1684906.149424579,1311469.4360787491,45,207,175,2,45,0,0,0,87.85527794749945,123.24943343331556,,,0.6511111111111111,184966.8633761587,46561.03614296698,5173549.998905694,277761.6025081739,0,,,,,,,,,,,,,,11880
199,840,16404681.26904762,5.166666666666667,4.241666666666666,292564,1169129,1900490.5356608785,1441323.177919598,58907700,0,2380503.163387849,1065129.5937754025,61,205,146,5,61,0,0,0,71.06305012031524,96.01996021117868,,,0.5761904761904761,571454.0669893788,292564.88959435205,5796182.671918521,564992.2880385335,0,,,,,,,,,,,,,,11940
200,849,13968329.090694936,4.4946996466431095,3.9929328621908127,286100,846418,1107773.2144145605,1531321.3995974322,59936325,0,1587198.1443723368,1266506.3812893296,28,162,177,2,28,0,0,0,80.38216291649776,112.33434928236902,,,0.6395759717314488,206333.44853232554,44087.24901441684,5027228.097137721,263311.6201405768,0,,,,,,,,,,,,,,12000
201,874,13630661.819221968,4.795194508009153,4.183066361556064,278932,1507902,1129762.1415018744,1512089.4378134233,63219506,0,1653457.1080232658,1030517.9833191945,70,218,149,3,70,0,0,0,82.51028222593719,96.8980055559698,,494939.50159231975,0.6109839816933639,458605.05512794363,267767.7512151774,4838523.070341037,608693.4811949044,0,,,,,,,,,,,,,,12060
202,1366,16221727.721083455,4.446559297218156,4.009516837481699,378774,1686130,1375529.0892517383,1741138.7339841786,97200000,0,2018146.992618751,1308736.2804631467,113,282,310,2,113,0,0,0,83.72812187045908,111.87973615735731,,,0.6427525622254758,112025.37778436264,39992.57461768879,5770906.741235021,277939.0141142774,0,,,,,,,,,,,,,,12120
203,842,10343476.580760095,4.648456057007126,3.4085510688836105,258631,777064,1082209.1400958765,1302470.9328477872,64104250,0,1499869.7951573606,1048447.5290449157,109,293,103,6,109,0,0,0,67.89031485770808,90.46221906780131,,,0.5344418052256532,409969.1283524631,223933.30456525428,3572633.252787714,455063.3703052153,0,,,,,,,,,,,,,,12180
204,558,15498316.421146953,4.408602150537634,3.7455197132616487,201311,481454,2041342.4429854038,2226745.2112867283,59936560,0,2598441.2378995367,976140.191532724,73,225,57,6,73,0,0,0,62.17042206313817,79.46343259635752,,1377342.6196744381,0.5645161290322581,132366.27430972733,62240.1329401063,6465379.625347671,602083.6096365316,0,,,,,,,,,,,,,,12240
205,805,15055976.190062111,4.6919254658385094,3.629813664596273,251658,810972,1496222.9627030806,1244242.9965495158,99200000,0,1979865.3996101827,1169077.0843408655,106,253,168,8,106,0,0,0,66.08212691940882,92.3415540808015,,,0.4832298136645963,348589.4643565606,222507.93282958842,4145826.112949348,382926.1249461882,0,,,,,,,,,,,,,,12300
206,397,10334519.813602015,4.425692695214106,3.0806045340050376,115337,219616,1579227.0801273417,1346426.5583170087,59936425,0,1912892.9284399026,686420.3057600266,25,77,85,0,25,0,0,0,67.5668464446932,87.75008327631839,,,0.5843828715365239,641816.6741034029,10174.239110116661,3917032.5986321326,153584.15488660682,0,,,,,,,,,,,,,,12360
207,1128,16991278.985815603,5.024822695035461,4.586879432624113,370379,2009188,1323821.2155310288,1594687.8152369545,59809164,0,1833573.753661044,1223458.7986742002,79,213,289,4,79,0,0,0,81.79482801166436,110.11951175334593,,,0.6347517730496454,239813.8325844256,160820.75438499107,5155299.600439889,417248.44977528485,0,,,,,,,,,,,,,,12420
208,1222,17062682.569558103,5.064648117839607,5.041734860883797,447260,2290689,1089423.674514079,1483267.890156346,71000000,0,1656507.8859848832,1140864.3376769486,81,183,290,6,81,0,0,0,88.84848547610237,117.1263883998225,,,0.6800327332242226,159641.68641963796,104132.32028316101,5716380.131480395,184560.62682877117,0,,,,,,,,,,,,,,12480
209,736,13481350.994565217,4.096467391304348,3.566576086956522,213752,760404,1064943.853215514,1582499.9284766458,59900000,0,1587110.9721388817,1193485.9513953894,40,170,120,6,40,0,0,0,73.58493711736915,94.84241611903776,,,0.6535326086956522,339603.9652297966,123516.64377012002,5046341.278213315,592929.7374848884,0,,,,,,,,,,,,,,12540
210,558,16872792.71863799,5.094982078853047,3.9731182795698925,208232,638848,2336759.6731107,1520442.2289700836,59936399,0,2809957.1598310936,918662.1868846327,84,230,55,1,84,0,0,0,64.85899015315198,80.99278698639857,,,0.4946236559139785,699855.8942447392,86893.03120383804,5602465.067620112,306464.45046735386,0,,,,,,,,,,,,,,12600
211,1950,14954733.772307692,4.425128205128205,4.513846153846154,628285,3758721,823758.7254908382,1645164.5394200585,60800000,0,1317584.5678786563,967073.4791159349,158,332,388,13,158,0,0,0,87.40423563117129,107.26998100452164,,,0.7292307692307692,102283.9526139032,74041.27653153904,5964134.548208806,136814.54915023505,0,,,,,,,,,,,,,,12660
212,518,14642698.457528958,5.615830115830116,5.515444015444015,206154,1495330,926019.2405975836,1096979.2295122659,59936432,0,1313432.2792540581,818995.4358626752,50,161,60,8,50,0,0,0,70.87616593196488,84.29906784964594,,,0.5772200772200772,863401.0701120538,534368.4575796984,3313254.5985206394,560109.6120074092,0,,,,,,,,,,,,,,12720
213,1172,14161007.505972696,4.401023890784983,4.023037542662116,527133,1141216,1537074.3426279272,1375723.5799448777,59834485,0,1985616.5311921993,985533.6293851042,65,233,195,7,65,0,0,0,73.20316403669214,91.7044062803988,,,0.6527303754266212,187815.0612451276,145806.29308565025,4816832.491983613,203438.99083431452,0,,,,,,,,,,,,,,12780
